"review_id","star_rating","review_text","afinn_score","Sentiment"
304593,5,"These Ultimate Cran-Orange Energy Bars are tastey!  A serious treat that doesn't kill my diet. I keep them at home, in my desk and purse.",-3,"Negative"
95487,1,"This product deserves an even lower rating. The final product was extremely sugary for a teriyaki sauce. Flavor is a 0/5. It's nutritional value is also very lacking because they don't give you enough vegetables. It's only a morsel about the size of a 1/2 tablespoon. 0.5/5 for nutrition. The portion was also very small. 4 ounces + 1 cup of water makes a a very measly 12 ounce snack. 1/5 for nutrition. The fact that you have to microwave it for 4 minutes destroys many of the valuable nutrients compared to boiled noodles. 1/5 for texture.",-3,"Negative"
566567,5,"I have been eating this soup for over 20 years (used to be called tomato soup).  Unfortunately the distributor in my area does not carry it so it has not been available in my area for about 2 years.  If it were carried by the local supermarket the soup would go on sale for $1 a can.  Not on sale it would be $2.50.  I can't bring myself to pay over $5 per can here.",-1,"Negative"
271307,5,"This is my second unit, the last one started to give me trouble after about 5-years.  I have wire around 5-acres and it is hot when the weeds aren't high and it isn't raining.",-2,"Negative"
394791,1,"Cooking directions should be included with the description.  These are ""pan fry only.""  I thought they could be baked.  I ASSUMED, which was wrong.  I'm giving these to the neighbor.",-2,"Negative"
324928,1,"Picture shows candy in a container.  I bought this expecting what the picture showed however candy came in an envelope.  Was very disappointed and cannot return since it is a Christmas present.",-2,"Negative"
208261,1,"No weight, count, no description at all.  $16+ cost PLUS $20 Shipping for what?  If anyone wants a slice of bacon for $36.00 USD - I'll ship anywhere in the World for $36.00.  And it will be fresh and crispy and ready to eat WHEN I Mail It.  But don't expect much in Quantity.<br />DESCRIPTION OF PRODUCT does not have the actually information needed.  So this product can not in any way be ligitimate.",-1,"Negative"
298205,1,"I had a bate and switch puled on me! with NO returns  Thanx Amazon, I ordered 3 cases one type of cat food, ocean whitefish & tuna dinner you sent me a verarity pack of three different cases and types of friskies dinners SO bank the money and eat shit.<br />George",-5,"Negative"
91267,5,"i heard some reviews that these werent that hot but trust me if you eat a whole one it will kill you. my mouth and throat was on fire forever then my stomach was hurting for ever. but if you make salsa or sumthing it adds a little kick to it.",-6,"Negative"
43379,2,"I can almost say ""too much sugar ""is the appropriate description of Himalya Fresh brand Indian sweets for all their products. I have ordered 5 of the varieties.The product presentation is not appealing.Indeed, the products do not contain unwanted chemicals or preservatives but they use sugar,  cheap commodity,to compensate for those missing other ingredients. To say the least, I am disappointed in their product offerings. I will not buy these products again until they can convince me that they have reduced the sugar content in their sweets line. Excellent packaging and very prompt shipping.",-1,"Negative"
321631,5,"I bought this yesterday, and I tried it last night. It's delicious. More peanut buttery than Nutella. No Hazelnut. I will definitely continue to buy it.",-1,"Negative"
330846,1,"This stuff is terrible. Simply awful. I know the ""dog food"" cliche gets thrown around a lot when bad food is the topic at hand, but in this instance, it is truly fitting. This stuff is Alpo for humans. Don't waste your money and appetite!!!",-10,"Negative"
389973,4,"Our two cats are on a restricted diet because one of them came down with a urinary blockage problem. (The vet bill was about $700. Groan.) Now they dine almost exclusively on expensive prescription food, and they don't particularly care for it. Day after day. Also, their new diet has cut down their variety quite a bit. Well, the cats will probably do all right and, most certainly, they aren't starving.<br /><br />My wife feels sorry for the little dears and picks up special snacks or treats for them, which we give them in small quantities now and then. They seem to enjoy these special items as a break from their dull regimen. They like Bench & Field Holistic Natural Feline Treats as well as any, and these treats have a long list of supposedly helpful additives. I tend to be somewhat skeptical about such things and think they're much too expensive, but I seem to be a minority voice.<br /><br />Gary Peterson",-3,"Negative"
438799,1,"I bought the 35 count variety pack thinking it would be the flavors shown in the photo. We didn't get a single Wolf Gang Puck flavored coffee, which I was really looking forward to. I got a ton of Spicy Eggnog, which I didn't even know came in the pack and Pumpkin Spice, which isn't even listed. We also got several Blueberry Flavored coffees. One would have been great but 4? I only got one Chocolate Glazed Donut. There was also no Mudslide or Butter Toffee flavors. I didn't get a single Grove Square brand. DO NOT BUY this sampler, you don't get what you pay for, only gross, left over holiday flavors. Total waste of money.",-2,"Negative"
